Date/Time,Load,Wind,Hydro,Fossil,Biomass
8/30/2021 21:35,5850,2552,6593,1141,1152
8/30/2021 21:40,5854,2548,6630,1142,1149
8/30/2021 21:45,5794,2538,6554,1141,1150
8/30/2021 21:50,5865,2532,6599,1139,1152
8/30/2021 21:55,5867,2539,6203,1140,1152
8/30/2021 22:00,5877,2547,5922,1138,1152
8/30/2021 22:05,5839,2558,5369,1137,1146
8/30/2021 22:10,5754,2548,4919,1133,1152
8/30/2021 22:15,5748,2539,4847,1129,1144
8/30/2021 22:20,5708,2544,4776,1121,1150
8/30/2021 22:25,5689,2552,4751,1122,1145
8/30/2021 22:30,5577,2558,4721,1122,1149
8/30/2021 22:35,5568,2556,4667,1124,1149
8/30/2021 22:40,5521,2549,4595,1120,1142
8/30/2021 22:45,5581,2531,4578,1121,1146
8/30/2021 22:50,5543,2538,4589,1120,1148
8/30/2021 22:55,5502,2549,4615,1121,1149
8/30/2021 23:00,5401,2551,4613,1120,1149
8/30/2021 23:05,5439,2540,4610,1121,1146
8/30/2021 23:10,5442,2487,4554,1125,1151
8/30/2021 23:15,5433,2467,4591,1129,1151
8/30/2021 23:20,5406,2473,4639,1142,1152
8/30/2021 23:25,5331,2472,4593,1149,1148
8/30/2021 23:30,5285,2489,4573,1150,1150
8/30/2021 23:35,5330,2502,4505,1167,1146
8/30/2021 23:40,5352,2497,4493,1173,1152
8/30/2021 23:45,5313,2476,4492,1169,1152
8/30/2021 23:50,5262,2472,4445,1165,1152
8/30/2021 23:55,5219,2474,4430,1146,1150
8/31/2021 0:00,5207,2475,4312,1130,1154
8/31/2021 0:05,5192,2487,4337,1106,1153
8/31/2021 0:10,5113,2494,4248,1088,1153
8/31/2021 0:15,5085,2481,4165,1094,1150
8/31/2021 0:20,5059,2477,4105,1091,1154
8/31/2021 0:25,5071,2448,4121,1096,1154
8/31/2021 0:30,5044,2428,4083,1092,1156
8/31/2021 0:35,5034,2408,4091,1092,1155
8/31/2021 0:40,4983,2407,4100,1094,1150
8/31/2021 0:45,5002,2404,4075,1092,1155
8/31/2021 0:50,4979,2419,4073,1090,1155
8/31/2021 0:55,5001,2420,4096,1098,1152
8/31/2021 1:00,5022,2443,4123,1092,1154
8/31/2021 1:05,5049,2433,4176,1093,1155
8/31/2021 1:10,5038,2436,4266,1097,1152
8/31/2021 1:15,5019,2430,4256,1100,1156
8/31/2021 1:20,5005,2432,4237,1098,1151
8/31/2021 1:25,5021,2434,4226,1097,1152
8/31/2021 1:30,4939,2449,4195,1097,1157
8/31/2021 1:35,4916,2436,4144,1097,1152
8/31/2021 1:40,4982,2414,4138,1103,1152
8/31/2021 1:45,4967,2410,4199,1099,1157
8/31/2021 1:50,4950,2399,4194,1096,1152
8/31/2021 1:55,4933,2396,4215,1098,1152
8/31/2021 2:00,4945,2391,4176,1097,1152
8/31/2021 2:05,4961,2375,4178,1096,1157
8/31/2021 2:10,4957,2359,4148,1094,1158
8/31/2021 2:15,4956,2365,4168,1095,1152
8/31/2021 2:20,4873,2375,4150,1093,1158
8/31/2021 2:25,4932,2367,4118,1095,1158
8/31/2021 2:30,4862,2358,4122,1093,1156
8/31/2021 2:35,4919,2361,4162,1095,1153
8/31/2021 2:40,4860,2344,4121,1095,1156
8/31/2021 2:45,4922,2347,4133,1098,1157
8/31/2021 2:50,4905,2333,4151,1098,1158
8/31/2021 2:55,4906,2306,4131,1099,1152
8/31/2021 3:00,4917,2301,4152,1091,1158
8/31/2021 3:05,4830,2284,4152,1100,1158
8/31/2021 3:10,4808,2272,4160,1101,1157
8/31/2021 3:15,4903,2269,4131,1094,1156
8/31/2021 3:20,4886,2269,4141,1087,1157
8/31/2021 3:25,4873,2257,4136,1100,1155
8/31/2021 3:30,4856,2276,4119,1094,1154
8/31/2021 3:35,4845,2277,4132,1096,1158
8/31/2021 3:40,4875,2277,4127,1088,1152
8/31/2021 3:45,4870,2263,4116,1091,1152
8/31/2021 3:50,4883,2262,4130,1095,1152
8/31/2021 3:55,4830,2270,4204,1090,1159
8/31/2021 4:00,4840,2251,4193,1091,1158
8/31/2021 4:05,4938,2224,4204,1096,1158
8/31/2021 4:10,4932,2206,4263,1095,1157
8/31/2021 4:15,4961,2183,4249,1098,1157
8/31/2021 4:20,4945,2148,4297,1099,1159
8/31/2021 4:25,4989,2130,4316,1100,1158
8/31/2021 4:30,4992,2103,4389,1100,1158
8/31/2021 4:35,5014,2107,4408,1100,1158
8/31/2021 4:40,5053,2105,4473,1099,1158
8/31/2021 4:45,4980,2106,4458,1094,1157
8/31/2021 4:50,4983,2092,4436,1096,1158
8/31/2021 4:55,5085,2089,4380,1098,1156
8/31/2021 5:00,5091,2066,4400,1095,1159
8/31/2021 5:05,5162,1996,4435,1096,1157
8/31/2021 5:10,5184,1975,4410,1099,1157
8/31/2021 5:15,5204,1985,4406,1105,1156
8/31/2021 5:20,5221,1966,4403,1103,1152
8/31/2021 5:25,5241,1942,4472,1105,1158
8/31/2021 5:30,5260,1929,4497,1100,1157
8/31/2021 5:35,5215,1926,4507,1104,1159
8/31/2021 5:40,5311,1922,4480,1110,1160
8/31/2021 5:45,5243,1939,4584,1109,1158
8/31/2021 5:50,5176,1948,4521,1109,1157
8/31/2021 5:55,5179,1943,4631,1111,1154
8/31/2021 6:00,5307,1951,5003,1113,1155
8/31/2021 6:05,5398,1951,5325,1125,1154
8/31/2021 6:10,5442,2009,5546,1134,1154
8/31/2021 6:15,5473,2023,5651,1127,1154
8/31/2021 6:20,5419,2000,5671,1126,1158
8/31/2021 6:25,5435,1962,5687,1132,1158
8/31/2021 6:30,5535,1966,5719,1137,1158
8/31/2021 6:35,5473,1972,5732,1135,1160
8/31/2021 6:40,5568,1947,5757,1138,1160
8/31/2021 6:45,5532,1967,5882,1132,1158
8/31/2021 6:50,5622,1961,5848,1135,1160
8/31/2021 6:55,5634,1928,5866,1137,1159
8/31/2021 7:00,5650,1909,5938,1136,1155
8/31/2021 7:05,5690,1896,6049,1133,1155
8/31/2021 7:10,5657,1879,6064,1132,1154
8/31/2021 7:15,5660,1860,6103,1134,1158
8/31/2021 7:20,5695,1875,6129,1131,1158
8/31/2021 7:25,5805,1886,6128,1136,1157
8/31/2021 7:30,5799,1881,6150,1139,1161
8/31/2021 7:35,5733,1871,6102,1131,1158
8/31/2021 7:40,5803,1860,6156,1125,1155
8/31/2021 7:45,5826,1830,6156,1124,1158
8/31/2021 7:50,5839,1793,6168,1130,1154
8/31/2021 7:55,5855,1794,6271,1146,1158
8/31/2021 8:00,5770,1841,6358,1169,1158
8/31/2021 8:05,5782,1859,6421,1183,1157
8/31/2021 8:10,5796,1865,6420,1200,1155
8/31/2021 8:15,5914,1904,6446,1199,1155
8/31/2021 8:20,5912,1922,6465,1200,1152
8/31/2021 8:25,5873,1924,6424,1204,1157
8/31/2021 8:30,5922,1924,6493,1204,1153
8/31/2021 8:35,5931,1927,6495,1206,1152
8/31/2021 8:40,5894,1932,6502,1205,1157
8/31/2021 8:45,5963,1925,6518,1204,1152
8/31/2021 8:50,5861,1909,6467,1205,1152
8/31/2021 8:55,5891,1895,6491,1211,1152
8/31/2021 9:00,5931,1892,6484,1220,1152
8/31/2021 9:05,5954,1882,6475,1225,1152
8/31/2021 9:10,5981,1897,6522,1225,1155
8/31/2021 9:15,6036,1910,6492,1221,1155
8/31/2021 9:20,5980,1938,6493,1222,1154
8/31/2021 9:25,5993,1934,6470,1226,1150
8/31/2021 9:30,5999,1947,6472,1225,1154
8/31/2021 9:35,6002,1932,6504,1223,1152
8/31/2021 9:40,5905,1888,6496,1223,1152
8/31/2021 9:45,5894,1885,6488,1228,1155
8/31/2021 9:50,5957,1873,6458,1228,1152
8/31/2021 9:55,5986,1835,6465,1225,1155
8/31/2021 10:00,5893,1836,6506,1226,1154
8/31/2021 10:05,5968,1825,6557,1224,1149
8/31/2021 10:10,5931,1799,6515,1224,1152
8/31/2021 10:15,5975,1756,6535,1219,1153
8/31/2021 10:20,5990,1741,6470,1221,1155
8/31/2021 10:25,5882,1725,6465,1220,1153
8/31/2021 10:30,5912,1729,6530,1212,1155
8/31/2021 10:35,5958,1719,6530,1218,1149
8/31/2021 10:40,5952,1724,6560,1218,1154
8/31/2021 10:45,5999,1731,6554,1220,1152
8/31/2021 10:50,5910,1772,6610,1220,1153
8/31/2021 10:55,5975,1737,6535,1217,1153
8/31/2021 11:00,5990,1748,6572,1206,1152
8/31/2021 11:05,6021,1743,6663,1201,1152
8/31/2021 11:10,6017,1727,6709,1193,1152
8/31/2021 11:15,6012,1693,6729,1192,1152
8/31/2021 11:20,5950,1644,6739,1196,1153
8/31/2021 11:25,5947,1595,6732,1194,1149
8/31/2021 11:30,5921,1595,6745,1191,1152
8/31/2021 11:35,5931,1539,6759,1195,1149
8/31/2021 11:40,5932,1507,6798,1193,1150
8/31/2021 11:45,5959,1494,6794,1193,1147
8/31/2021 11:50,5956,1506,6842,1196,1152
8/31/2021 11:55,6030,1542,6799,1205,1146
8/31/2021 12:00,6002,1506,6878,1213,1148
8/31/2021 12:05,6035,1543,6873,1217,1152
8/31/2021 12:10,6066,1518,6770,1220,1152
8/31/2021 12:15,6043,1598,6750,1215,1152
8/31/2021 12:20,6095,1606,6760,1230,1152
8/31/2021 12:25,6045,1626,6772,1225,1152
8/31/2021 12:30,5961,1562,6775,1220,1152
8/31/2021 12:35,5955,1637,6733,1220,1149
8/31/2021 12:40,5991,1624,6663,1217,1152
8/31/2021 12:45,6072,1585,6760,1222,1150
8/31/2021 12:50,6052,1537,6783,1220,1152
8/31/2021 12:55,5989,1557,7018,1221,1146
8/31/2021 13:00,6055,1546,6938,1221,1147
8/31/2021 13:05,6081,1541,7053,1226,1150
8/31/2021 13:10,6043,1543,7166,1220,1152
8/31/2021 13:15,6079,1550,7116,1209,1152
8/31/2021 13:20,5997,1558,7150,1214,1150
8/31/2021 13:25,5995,1561,7230,1209,1149
8/31/2021 13:30,5963,1553,7170,1204,1152
8/31/2021 13:35,6008,1586,7260,1209,1150
8/31/2021 13:40,6042,1586,7265,1210,1149
8/31/2021 13:45,6025,1555,7311,1205,1152
8/31/2021 13:50,6050,1588,7367,1202,1152
8/31/2021 13:55,6032,1619,7295,1207,1146
8/31/2021 14:00,6040,1599,7199,1206,1150
8/31/2021 14:05,6059,1649,7217,1201,1150
8/31/2021 14:10,5981,1657,7235,1208,1152
8/31/2021 14:15,5976,1644,7177,1210,1152
8/31/2021 14:20,6050,1633,7101,1208,1151
8/31/2021 14:25,6042,1634,7110,1211,1145
8/31/2021 14:30,6094,1665,7174,1210,1149
8/31/2021 14:35,5960,1659,7118,1215,1152
8/31/2021 14:40,6062,1671,7165,1218,1152
8/31/2021 14:45,6054,1635,7140,1216,1152
8/31/2021 14:50,6112,1659,7131,1213,1150
8/31/2021 14:55,6050,1655,7173,1209,1144
8/31/2021 15:00,6012,1615,7229,1209,1149
8/31/2021 15:05,6081,1641,7246,1206,1149
8/31/2021 15:10,6077,1616,7320,1211,1152
8/31/2021 15:15,6013,1633,7302,1207,1144
8/31/2021 15:20,6088,1621,7371,1202,1149
8/31/2021 15:25,6056,1619,7293,1210,1150
8/31/2021 15:30,6077,1600,7386,1213,1152
8/31/2021 15:35,6084,1620,7461,1208,1143
8/31/2021 15:40,6082,1657,7496,1211,1152
8/31/2021 15:45,6094,1645,7438,1214,1145
8/31/2021 15:50,6090,1642,7434,1207,1152
8/31/2021 15:55,6098,1652,7428,1212,1150
8/31/2021 16:00,6054,1683,7302,1214,1152
8/31/2021 16:05,6005,1704,7267,1215,1152
8/31/2021 16:10,6073,1690,7299,1216,1146
8/31/2021 16:15,6045,1643,7273,1213,1151
8/31/2021 16:20,6125,1680,7300,1213,1151
8/31/2021 16:25,6079,1699,7256,1213,1152
8/31/2021 16:30,6138,1664,7312,1213,1152
8/31/2021 16:35,6138,1705,7331,1213,1146
8/31/2021 16:40,6148,1645,7340,1210,1152
8/31/2021 16:45,6153,1662,7420,1210,1150
8/31/2021 16:50,6086,1681,7387,1210,1150
8/31/2021 16:55,6114,1745,7422,1214,1150
8/31/2021 17:00,6173,1760,7457,1215,1144
8/31/2021 17:05,6039,1751,7379,1208,1148
8/31/2021 17:10,6085,1768,7368,1206,1149
8/31/2021 17:15,6120,1818,7324,1206,1149
8/31/2021 17:20,6230,1807,7340,1209,1152
8/31/2021 17:25,6166,1880,7295,1204,1146
8/31/2021 17:30,6194,1916,7245,1205,1150
8/31/2021 17:35,6237,1933,7281,1207,1149
8/31/2021 17:40,6231,1950,7295,1213,1145
8/31/2021 17:45,6233,1965,7283,1211,1149
8/31/2021 17:50,6238,1946,7314,1213,1146
8/31/2021 17:55,6196,1961,7337,1214,1147
8/31/2021 18:00,6174,1979,7392,1208,1146
8/31/2021 18:05,6219,1980,7356,1201,1152
8/31/2021 18:10,6169,1966,7402,1207,1152
8/31/2021 18:15,6170,1953,7398,1207,1152
8/31/2021 18:20,6206,1964,7440,1209,1149
8/31/2021 18:25,6236,1957,7459,1208,1144
8/31/2021 18:30,6208,1947,7493,1202,1142
8/31/2021 18:35,6257,1961,7522,1205,1146
8/31/2021 18:40,6222,1943,7539,1212,1146
8/31/2021 18:45,6265,1957,7547,1206,1146
8/31/2021 18:50,6257,1970,7527,1215,1145
8/31/2021 18:55,6252,1965,7552,1214,1140
8/31/2021 19:00,6178,1942,7489,1212,1144
8/31/2021 19:05,6167,1917,7529,1212,1143
8/31/2021 19:10,6207,1909,7552,1210,1139
8/31/2021 19:15,6138,1911,7396,1210,1146
8/31/2021 19:20,6134,1934,7446,1209,1140
8/31/2021 19:25,6194,1934,7439,1213,1144
8/31/2021 19:30,6190,1936,7447,1212,1146
8/31/2021 19:35,6137,1928,7437,1202,1146
8/31/2021 19:40,6194,1908,7478,1216,1142
8/31/2021 19:45,6205,1910,7439,1222,1142
8/31/2021 19:50,6221,1877,7503,1212,1146
8/31/2021 19:55,6235,1857,7651,1188,1146
8/31/2021 20:00,6182,1833,7651,1153,1140
8/31/2021 20:05,6211,1791,7778,1133,1141
8/31/2021 20:10,6310,1743,7819,1116,1140
8/31/2021 20:15,6181,1708,7952,910,1142
8/31/2021 20:20,6207,1669,8133,759,1149
8/31/2021 20:25,6266,1645,8252,645,1147
8/31/2021 20:30,6277,1633,8295,650,1147
8/31/2021 20:35,6136,1593,8300,676,1143
8/31/2021 20:40,6239,1559,8311,720,1141
8/31/2021 20:45,6197,1568,8222,786,1144
8/31/2021 20:50,6181,1520,8280,665,1147
8/31/2021 20:55,6138,1461,8308,591,1147
8/31/2021 21:00,6125,1445,8186,587,1143
8/31/2021 21:05,6103,1426,8208,590,1148
8/31/2021 21:10,6051,1388,8089,590,1143
8/31/2021 21:15,5955,1346,8058,590,1149
8/31/2021 21:20,5947,1304,7991,591,1142
8/31/2021 21:25,5966,1175,7797,593,1147
8/31/2021 21:30,5950,1130,7215,594,1148
8/31/2021 21:35,5993,1073,7333,593,1143
8/31/2021 21:40,6035,1042,7332,589,1143
8/31/2021 21:45,6095,1011,7441,592,1147
8/31/2021 21:50,6114,967,7460,589,1147
8/31/2021 21:55,6153,914,7400,593,1144
8/31/2021 22:00,6086,870,7034,591,1147
8/31/2021 22:05,5943,859,6631,591,1148
8/31/2021 22:10,5918,882,6193,617,1146
8/31/2021 22:15,5882,910,5960,612,1146
8/31/2021 22:20,5929,874,6000,609,1141
8/31/2021 22:25,5907,844,5933,609,1143
8/31/2021 22:30,5793,815,5951,607,1143
8/31/2021 22:35,5860,789,5948,609,1144
8/31/2021 22:40,5823,768,5936,610,1149
8/31/2021 22:45,5776,747,5950,610,1149
8/31/2021 22:50,5759,729,5939,610,1144
8/31/2021 22:55,5636,709,5869,613,1148
8/31/2021 23:00,5694,696,5748,611,1145
8/31/2021 23:05,5638,691,5578,612,1152
8/31/2021 23:10,5542,665,5543,614,1149
8/31/2021 23:15,5560,627,5508,613,1150
8/31/2021 23:20,5554,621,5482,616,1149
8/31/2021 23:25,5557,615,5512,611,1152
8/31/2021 23:30,5443,597,5480,611,1150
8/31/2021 23:35,5410,578,5435,610,1150
8/31/2021 23:40,5385,556,5410,606,1152
8/31/2021 23:45,5437,527,5444,580,1151
8/31/2021 23:50,5432,488,5455,586,1147
8/31/2021 23:55,5411,448,5515,585,1150
9/1/2021 0:00,5365,438,5599,582,1152
9/1/2021 0:05,5284,430,5636,586,1150
9/1/2021 0:10,5259,413,5680,586,1152
9/1/2021 0:15,5224,400,5666,583,1147
9/1/2021 0:20,5251,396,5675,581,1148
9/1/2021 0:25,5221,384,5622,585,1147
9/1/2021 0:30,5287,385,5659,582,1153
9/1/2021 0:35,5251,389,5696,585,1147
9/1/2021 0:40,5281,395,5723,585,1152
9/1/2021 0:45,5252,408,5696,584,1152
9/1/2021 0:50,5236,411,5696,584,1152
9/1/2021 0:55,5239,426,5587,584,1152
9/1/2021 1:00,5198,443,5494,615,1147
9/1/2021 1:05,5093,438,5282,615,1147
9/1/2021 1:10,5098,442,5150,615,1152
9/1/2021 1:15,5085,457,5094,615,1153
9/1/2021 1:20,5151,462,5087,615,1152
9/1/2021 1:25,5135,475,5063,615,1150
9/1/2021 1:30,5157,498,5041,616,1148
9/1/2021 1:35,5061,507,5009,616,1146
9/1/2021 1:40,5055,494,5007,618,1152
9/1/2021 1:45,5128,504,5008,618,1151
9/1/2021 1:50,5093,497,4952,635,1152
9/1/2021 1:55,5101,496,4980,669,1152
9/1/2021 2:00,5033,478,4931,717,1148
9/1/2021 2:05,5032,469,4914,742,1153
9/1/2021 2:10,5002,471,4881,758,1153
9/1/2021 2:15,4996,457,4917,758,1152
9/1/2021 2:20,5071,445,4905,769,1152
9/1/2021 2:25,5013,441,4899,767,1152
9/1/2021 2:30,4985,431,4913,771,1148
9/1/2021 2:35,4984,435,4911,770,1149
9/1/2021 2:40,4992,424,4904,802,1153
9/1/2021 2:45,4980,431,4885,804,1149
9/1/2021 2:50,5034,428,4906,824,1153
9/1/2021 2:55,5051,421,4854,831,1154
9/1/2021 3:00,5083,426,4864,890,1151
9/1/2021 3:05,5039,424,4729,969,1155
9/1/2021 3:10,5040,426,4620,984,1152
9/1/2021 3:15,5071,425,4599,978,1152
9/1/2021 3:20,5059,405,4593,983,1157
9/1/2021 3:25,4984,405,4570,987,1156
9/1/2021 3:30,4992,413,4494,995,1158
9/1/2021 3:35,4975,409,4527,986,1155
9/1/2021 3:40,5009,412,4533,990,1158
9/1/2021 3:45,5031,414,4533,996,1157
9/1/2021 3:50,5038,406,4547,993,1157
9/1/2021 3:55,5090,412,4561,993,1157
